,user_id,food_ids
953,5,"['casein', 'chocolate', 'ginger', 'almond_milk', 'grape']"
954,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
955,5,"['chicken', 'fruit', 'bread', 'mayonnaise', 'reduced']"
956,5,"['fish', 'pork', 'pasta']"
957,5,"['casein', 'pear', 'ginger', 'almond_milk', 'grape']"
958,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
959,5,"['pork', 'fruit', 'pasta']"
960,5,"['fish', 'cheese', 'egg', 'whipped', 'bread']"
961,5,"['casein', 'pear', 'ale', 'almond_milk']"
962,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
963,5,"['chicken', 'fruit']"
964,5,['pasta']
965,5,"['pear', 'chocolate', 'grape', 'casein', 'ale', 'almond_milk']"
966,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
967,5,"['fruit', 'pasta']"
968,5,"['new_york_strip', 'fish', 'yogurt', 'veggie']"
969,5,"['casein', 'chocolate', 'ginger', 'almond_milk', 'grape']"
970,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
971,5,"['chicken', 'fruit', 'bread', 'mayonnaise']"
972,5,"['cheese', 'bread', 'egg', 'whipped']"
973,5,"['chocolate', 'grape', 'pear']"
974,5,"['sandwich', 'whey', 'almond_milk', 'grape', 'whipped']"
975,5,"['chicken', 'mayonnaise', 'bread', 'reduced']"
976,5,"['swordfish', 'green_bean']"
977,5,"['casein', 'chocolate', 'ale', 'almond_milk']"
978,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
979,5,"['fruit', 'potato', 'swordfish', 'green_bean']"
980,5,['meat']
981,5,"['rice', 'milk', 'pear', 'grape', 'chocolate']"
982,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
983,5,"['fruit', 'pasta']"
984,5,"['meat', 'fruit']"
985,5,"['chocolate', 'banana', 'grape']"
986,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
987,5,"['bread', 'salad', 'fruit', 'reduced']"
988,5,"['fish', 'pork', 'risotto']"
989,5,"['ale', 'grape']"
990,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
991,5,"['pork', 'fruit', 'risotto']"
992,5,"['chicken', 'potato']"
993,5,"['casein', 'ginger', 'almond_milk', 'grape', 'brownie']"
994,5,"['banana', 'rice', 'chocolate', 'whey', 'banana', 'almond_milk']"
995,5,"['bread', 'salad', 'fruit', 'reduced']"
996,5,"['fish', 'pasta']"
997,5,['grape']
998,5,"['sandwich', 'whey', 'banana', 'grape', 'casein', 'almond_milk', 'whipped']"
999,5,"['chicken', 'fruit', 'bread', 'mayonnaise', 'reduced']"
